,fileName,genus,family,ownerInstitutionCode,old_scientificName,new_scientificName
25801,INHS_FISH_48506.jpg,Notropis ,Cyprinidae,INHS,Notropis stramineus,Notropis stramineus
25802,INHS_FISH_48507.jpg,Phenacobius ,Cyprinidae,INHS,Phenacobius mirabilis,Phenacobius mirabilis
25803,INHS_FISH_48511.jpg,Noturus ,Ictaluridae,INHS,Noturus flavus,Noturus flavus
25804,INHS_FISH_48513.jpg,Gambusia ,Poeciliidae,INHS,Gambusia affinis,Gambusia affinis
25805,INHS_FISH_48517.JPG,Alosa ,Clupeidae,INHS,Alosa chrysochloris,Alosa chrysochloris
25806,INHS_FISH_48438.jpg,Phenacobius ,Cyprinidae,INHS,Phenacobius mirabilis,Phenacobius mirabilis
25807,INHS_FISH_48446.jpg,Lepomis ,Centrarchidae,INHS,Lepomis cyanellus,Lepomis cyanellus
25808,INHS_FISH_48520.jpg,Cyprinus ,Cyprinidae,INHS,Cyprinus carpio,Cyprinus carpio
25809,INHS_FISH_47421.jpg,Notropis ,Cyprinidae,INHS,Notropis blennius,Notropis blennius
25810,INHS_FISH_48521.jpg,Notropis ,Cyprinidae,INHS,Notropis atherinoides,Notropis atherinoides
25811,INHS_FISH_48522.jpg,Notropis ,Cyprinidae,INHS,Notropis hudsonius,Notropis hudsonius
25812,INHS_FISH_48455.jpg,Cyprinus ,Cyprinidae,INHS,Cyprinus carpio,Cyprinus carpio
25813,INHS_FISH_48456.jpg,Notropis ,Cyprinidae,INHS,Notropis buccatus,Notropis buccatus
25814,INHS_FISH_48460.jpg,Notropis ,Cyprinidae,INHS,Notropis stramineus,Notropis stramineus
25815,INHS_FISH_48461.jpg,Phenacobius ,Cyprinidae,INHS,Phenacobius mirabilis,Phenacobius mirabilis
25816,INHS_FISH_48529.JPG,Morone ,Moronidae,INHS,Morone chrysops,Morone chrysops
25817,INHS_FISH_48530.JPG,Morone ,Moronidae,INHS,Morone mississippiensis,Morone mississippiensis
25818,INHS_FISH_48531.jpg,Lepomis ,Centrarchidae,INHS,Lepomis cyanellus,Lepomis cyanellus
25819,INHS_FISH_48532.jpg,Lepomis ,Centrarchidae,INHS,Lepomis humilis,Lepomis humilis
25820,INHS_FISH_48533.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25821,INHS_FISH_48470.jpg,Gambusia ,Poeciliidae,INHS,Gambusia affinis,Gambusia affinis
25822,INHS_FISH_48472.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25823,INHS_FISH_48534.jpg,Lepomis ,Centrarchidae,INHS,Lepomis megalotis,Lepomis megalotis
25824,INHS_FISH_48473.jpg,Lepomis ,Centrarchidae,INHS,Lepomis megalotis,Lepomis megalotis
25825,INHS_FISH_48481.jpg,Lepomis ,Centrarchidae,INHS,Lepomis cyanellus,Lepomis cyanellus
25826,INHS_FISH_48544.JPG,Morone ,Moronidae,INHS,Morone mississippiensis,Morone mississippiensis
25827,INHS_FISH_48545.jpg,Lepomis ,Centrarchidae,INHS,Lepomis cyanellus,Lepomis cyanellus
25828,INHS_FISH_48546.jpg,Lepomis ,Centrarchidae,INHS,Lepomis humilis,Lepomis humilis
25829,INHS_FISH_47422.jpg,Notropis ,Cyprinidae,INHS,Notropis dorsalis,Notropis dorsalis
25830,INHS_FISH_48547.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25831,INHS_FISH_48562.jpg,Noturus ,Ictaluridae,INHS,Noturus flavus,Noturus flavus
25832,INHS_FISH_48579.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25833,INHS_FISH_47423.jpg,Notropis ,Cyprinidae,INHS,Notropis stramineus,Notropis stramineus
25834,INHS_FISH_48580.jpg,Lepomis ,Centrarchidae,INHS,Lepomis megalotis,Lepomis megalotis
25835,INHS_FISH_48589.jpg,Lepomis ,Centrarchidae,INHS,Lepomis cyanellus,Lepomis cyanellus
25836,INHS_FISH_48565.jpg,Lepomis ,Centrarchidae,INHS,Lepomis cyanellus,Lepomis cyanellus
25837,INHS_FISH_48566.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25838,INHS_FISH_48570.jpg,Esox ,Esocidae,INHS,Esox americanus,Esox americanus
25839,INHS_FISH_48571.jpg,Cyprinus ,Cyprinidae,INHS,Cyprinus carpio,Cyprinus carpio
25840,INHS_FISH_48575.jpg,Gambusia ,Poeciliidae,INHS,Gambusia affinis,Gambusia affinis
25841,INHS_FISH_48577.jpg,Lepomis ,Centrarchidae,INHS,Lepomis cyanellus,Lepomis cyanellus
25842,INHS_FISH_48590.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25843,INHS_FISH_48594.jpg,Notropis ,Cyprinidae,INHS,Notropis longirostris,Notropis longirostris
25844,INHS_FISH_48598.jpg,Lepomis ,Centrarchidae,INHS,Lepomis auritus,Lepomis auritus
25845,INHS_FISH_48601.jpg,Notropis ,Cyprinidae,INHS,Notropis baileyi,Notropis baileyi
25846,INHS_FISH_48578.jpg,Lepomis ,Centrarchidae,INHS,Lepomis gulosus,Lepomis gulosus
25847,INHS_FISH_47424.jpg,Notropis ,Cyprinidae,INHS,Notropis percobromus,Notropis percobromus
25848,INHS_FISH_48711.jpg,Esox ,Esocidae,INHS,Esox americanus,Esox americanus
25849,INHS_FISH_48712.jpg,Notropis ,Cyprinidae,INHS,Notropis heterolepis,Notropis heterolepis
25850,INHS_FISH_48720.jpg,Lepisosteus ,Lepisosteidae,INHS,Lepisosteus osseus,Lepisosteus osseus
25851,INHS_FISH_48721.jpg,Esox ,Esocidae,INHS,Esox americanus,Esox americanus
25852,INHS_FISH_48724.jpg,Notropis ,Cyprinidae,INHS,Notropis heterodon,Notropis heterodon
25853,INHS_FISH_48603.jpg,Notropis ,Cyprinidae,INHS,Notropis hypsilepis,Notropis hypsilepis
25854,INHS_FISH_48605.JPG,Alosa ,Clupeidae,INHS,Alosa chrysochloris,Alosa chrysochloris
25855,INHS_FISH_48609.jpg,Noturus ,Ictaluridae,INHS,Noturus nocturnus,Noturus nocturnus
25856,INHS_FISH_48611.JPG,Morone ,Moronidae,INHS,Morone chrysops,Morone chrysops
25857,INHS_FISH_48725.jpg,Notropis ,Cyprinidae,INHS,Notropis heterolepis,Notropis heterolepis
25858,INHS_FISH_48612.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25859,INHS_FISH_47432.jpg,Lepomis ,Centrarchidae,INHS,Lepomis cyanellus,Lepomis cyanellus
25860,INHS_FISH_48618.jpg,Notropis ,Cyprinidae,INHS,Notropis texanus,Notropis texanus
25861,INHS_FISH_48622.jpg,Lepomis ,Centrarchidae,INHS,Lepomis gulosus,Lepomis gulosus
25862,INHS_FISH_48623.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25863,INHS_FISH_48732.jpg,Lepomis ,Centrarchidae,INHS,Lepomis gulosus,Lepomis gulosus
25864,INHS_FISH_48733.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25865,INHS_FISH_48749.jpg,Noturus ,Ictaluridae,INHS,Noturus gyrinus,Noturus gyrinus
25866,INHS_FISH_48752.jpg,Lepomis ,Centrarchidae,INHS,Lepomis cyanellus,Lepomis cyanellus
25867,INHS_FISH_48753.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25868,INHS_FISH_48755.jpg,Notropis ,Cyprinidae,INHS,Notropis buccatus,Notropis buccatus
25869,INHS_FISH_48758.jpg,Notropis ,Cyprinidae,INHS,Notropis stramineus,Notropis stramineus
25870,INHS_FISH_48769.jpg,Cyprinus ,Cyprinidae,INHS,Cyprinus carpio,Cyprinus carpio
25871,INHS_FISH_48773.JPG,Morone ,Moronidae,INHS,Morone chrysops,Morone chrysops
25872,INHS_FISH_48629.jpg,Lepomis ,Centrarchidae,INHS,Lepomis megalotis,Lepomis megalotis
25873,INHS_FISH_48637.jpg,Noturus ,Ictaluridae,INHS,Noturus funebris,Noturus funebris
25874,INHS_FISH_48639.jpg,Phenacobius ,Cyprinidae,INHS,Phenacobius catostomus,Phenacobius catostomus
25875,INHS_FISH_48649.jpg,Noturus ,Ictaluridae,INHS,Noturus gyrinus,Noturus gyrinus
25876,INHS_FISH_48652.jpg,Lepomis ,Centrarchidae,INHS,Lepomis gibbosus,Lepomis gibbosus
25877,INHS_FISH_48669.jpg,Notropis ,Cyprinidae,INHS,Notropis asperifrons,Notropis asperifrons
25878,INHS_FISH_48774.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25879,INHS_FISH_48783.jpg,Lepomis ,Centrarchidae,INHS,Lepomis megalotis,Lepomis megalotis
25880,INHS_FISH_48790.jpg,Cyprinus ,Cyprinidae,INHS,Cyprinus carpio,Cyprinus carpio
25881,INHS_FISH_48792.jpg,Notropis ,Cyprinidae,INHS,Notropis stramineus,Notropis stramineus
25882,INHS_FISH_48673.jpg,Lepomis ,Centrarchidae,INHS,Lepomis gulosus,Lepomis gulosus
25883,INHS_FISH_48796.jpg,Lepomis ,Centrarchidae,INHS,Lepomis cyanellus,Lepomis cyanellus
25884,INHS_FISH_47433.jpg,Lepomis ,Centrarchidae,INHS,Lepomis gibbosus,Lepomis gibbosus
25885,INHS_FISH_48797.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25886,INHS_FISH_48674.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25887,INHS_FISH_48686.jpg,Phenacobius ,Cyprinidae,INHS,Phenacobius catostomus,Phenacobius catostomus
25888,INHS_FISH_48799.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25889,INHS_FISH_48812.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25890,INHS_FISH_48800.jpg,Lepomis ,Centrarchidae,INHS,Lepomis cyanellus,Lepomis cyanellus
25891,INHS_FISH_48806.jpg,Notropis ,Cyprinidae,INHS,Notropis atherinoides,Notropis atherinoides
25892,INHS_FISH_48808.jpg,Gambusia ,Poeciliidae,INHS,Gambusia affinis,Gambusia affinis
25893,INHS_FISH_48809.JPG,Morone ,Moronidae,INHS,Morone mississippiensis,Morone mississippiensis
25894,INHS_FISH_48810.jpg,Lepomis ,Centrarchidae,INHS,Lepomis cyanellus,Lepomis cyanellus
25895,INHS_FISH_48811.jpg,Lepomis ,Centrarchidae,INHS,Lepomis humilis,Lepomis humilis
25896,INHS_FISH_49744.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25897,INHS_FISH_48687.jpg,Lepomis ,Centrarchidae,INHS,Lepomis megalotis,Lepomis megalotis
25898,INHS_FISH_48691.jpg,Notropis ,Cyprinidae,INHS,Notropis stilbius,Notropis stilbius
25899,INHS_FISH_48701.jpg,Notropis ,Cyprinidae,INHS,Notropis atherinoides,Notropis atherinoides
25900,INHS_FISH_48705.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25901,INHS_FISH_48939.jpg,Notropis ,Cyprinidae,INHS,Notropis heterolepis,Notropis heterolepis
25902,INHS_FISH_48940.jpg,Notropis ,Cyprinidae,INHS,Notropis stramineus,Notropis stramineus
25903,INHS_FISH_48947.jpg,Notropis ,Cyprinidae,INHS,Notropis heterodon,Notropis heterodon
25904,INHS_FISH_48948.jpg,Notropis ,Cyprinidae,INHS,Notropis heterolepis,Notropis heterolepis
25905,INHS_FISH_49749.jpg,Notropis ,Cyprinidae,INHS,Notropis rubellus,Notropis rubellus
25906,INHS_FISH_49757.jpg,Noturus ,Ictaluridae,INHS,Noturus miurus,Noturus miurus
25907,INHS_FISH_49759.jpg,Lepomis ,Centrarchidae,INHS,Lepomis cyanellus,Lepomis cyanellus
25908,INHS_FISH_49760.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25909,INHS_FISH_48953.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25910,INHS_FISH_49761.jpg,Lepomis ,Centrarchidae,INHS,Lepomis megalotis,Lepomis megalotis
25911,INHS_FISH_49762.jpg,Lepomis ,Centrarchidae,INHS,Lepomis miniatus,Lepomis miniatus
25912,INHS_FISH_49784.jpg,Noturus ,Ictaluridae,INHS,Noturus gyrinus,Noturus gyrinus
25913,INHS_FISH_48959.jpg,Cyprinus ,Cyprinidae,INHS,Cyprinus carpio,Cyprinus carpio
25914,INHS_FISH_48827.jpg,Esox ,Esocidae,INHS,Esox americanus,Esox americanus
25915,INHS_FISH_48961.jpg,Notropis ,Cyprinidae,INHS,Notropis stramineus,Notropis stramineus
25916,INHS_FISH_48966.jpg,Lepomis ,Centrarchidae,INHS,Lepomis cyanellus,Lepomis cyanellus
25917,INHS_FISH_48967.jpg,Lepomis ,Centrarchidae,INHS,Lepomis gibbosus,Lepomis gibbosus
25918,INHS_FISH_48968.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25919,INHS_FISH_49684.jpg,Notropis ,Cyprinidae,INHS,Notropis buccatus,Notropis buccatus
25920,INHS_FISH_49795.jpg,Gambusia ,Poeciliidae,INHS,Gambusia holbrooki,Gambusia affinis
25921,INHS_FISH_49797.jpg,Esox ,Esocidae,INHS,Esox americanus,Esox americanus
25922,INHS_FISH_49798.jpg,Enneacanthus ,Centrarchidae,INHS,Enneacanthus obesus,Enneacanthus obesus
25923,INHS_FISH_49800.jpg,Enneacanthus ,Centrarchidae,INHS,Enneacanthus obesus,Enneacanthus obesus
25924,INHS_FISH_49801.jpg,Enneacanthus ,Centrarchidae,INHS,Enneacanthus gloriosus,Enneacanthus gloriosus
25925,INHS_FISH_49802.jpg,Enneacanthus ,Centrarchidae,INHS,Enneacanthus gloriosus,Enneacanthus gloriosus
25926,INHS_FISH_49803.jpg,Enneacanthus ,Centrarchidae,INHS,Enneacanthus obesus,Enneacanthus obesus
25927,INHS_FISH_49805.jpg,Enneacanthus ,Centrarchidae,INHS,Enneacanthus obesus,Enneacanthus obesus
25928,INHS_FISH_49809.jpg,Esox ,Esocidae,INHS,Esox niger,Esox niger
25929,INHS_FISH_49818.jpg,Notropis ,Cyprinidae,INHS,Notropis chalybaeus,Notropis chalybaeus
25930,INHS_FISH_49688.jpg,Notropis ,Cyprinidae,INHS,Notropis stramineus,Notropis stramineus
25931,INHS_FISH_49689.jpg,Notropis ,Cyprinidae,INHS,Notropis percobromus,Notropis percobromus
25932,INHS_FISH_49696.jpg,Noturus ,Ictaluridae,INHS,Noturus flavus,Noturus flavus
25933,INHS_FISH_49819.jpg,Lepomis ,Centrarchidae,INHS,Lepomis cyanellus,Lepomis cyanellus
25934,INHS_FISH_49697.jpg,Noturus ,Ictaluridae,INHS,Noturus miurus,Noturus miurus
25935,INHS_FISH_48837.jpg,Lepomis ,Centrarchidae,INHS,Lepomis cyanellus,Lepomis cyanellus
25936,INHS_FISH_49699.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25937,INHS_FISH_49821.jpg,Notropis ,Cyprinidae,INHS,Notropis dorsalis,Notropis dorsalis
25938,INHS_FISH_49822.jpg,Notropis ,Cyprinidae,INHS,Notropis stramineus,Notropis stramineus
25939,INHS_FISH_49827.jpg,Notropis ,Cyprinidae,INHS,Notropis atherinoides,Notropis atherinoides
25940,INHS_FISH_49828.jpg,Notropis ,Cyprinidae,INHS,Notropis blennius,Notropis blennius
25941,INHS_FISH_49835.JPG,Morone ,Moronidae,INHS,Morone chrysops,Morone chrysops
25942,INHS_FISH_49836.jpg,Lepomis ,Centrarchidae,INHS,Lepomis gibbosus,Lepomis gibbosus
25943,INHS_FISH_49837.jpg,Lepomis ,Centrarchidae,INHS,Lepomis gulosus,Lepomis gulosus
25944,INHS_FISH_49843.jpg,Notropis ,Cyprinidae,INHS,Notropis wickliffi,Notropis wickliffi
25945,INHS_FISH_49846.jpg,Notropis ,Cyprinidae,INHS,Notropis atherinoides,Notropis atherinoides
25946,INHS_FISH_49700.jpg,Lepomis ,Centrarchidae,INHS,Lepomis megalotis,Lepomis megalotis
25947,INHS_FISH_49707.jpg,Notropis ,Cyprinidae,INHS,Notropis buccatus,Notropis buccatus
25948,INHS_FISH_49711.jpg,Notropis ,Cyprinidae,INHS,Notropis stramineus,Notropis stramineus
25949,INHS_FISH_49712.jpg,Notropis ,Cyprinidae,INHS,Notropis percobromus,Notropis percobromus
25950,INHS_FISH_49715.jpg,Noturus ,Ictaluridae,INHS,Noturus flavus,Noturus flavus
25951,INHS_FISH_49716.jpg,Noturus ,Ictaluridae,INHS,Noturus miurus,Noturus miurus
25952,INHS_FISH_49719.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25953,INHS_FISH_49720.jpg,Lepomis ,Centrarchidae,INHS,Lepomis megalotis,Lepomis megalotis
25954,INHS_FISH_49848.JPG,Morone ,Moronidae,INHS,Morone chrysops,Morone chrysops
25955,INHS_FISH_49849.jpg,Lepomis ,Centrarchidae,INHS,Lepomis humilis,Lepomis humilis
25956,INHS_FISH_49851.jpg,Esox ,Esocidae,INHS,Esox americanus,Esox americanus
25957,INHS_FISH_49857.jpg,Noturus ,Ictaluridae,INHS,Noturus gyrinus,Noturus gyrinus
25958,INHS_FISH_49859.jpg,Lepomis ,Centrarchidae,INHS,Lepomis cyanellus,Lepomis cyanellus
25959,INHS_FISH_49726.jpg,Notropis ,Cyprinidae,INHS,Notropis rubellus,Notropis rubellus
25960,INHS_FISH_49736.jpg,Notropis ,Cyprinidae,INHS,Notropis photogenis,Notropis photogenis
25961,INHS_FISH_48838.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25962,INHS_FISH_49738.jpg,Noturus ,Ictaluridae,INHS,Noturus insignis,Noturus insignis
25963,INHS_FISH_49860.jpg,Lepomis ,Centrarchidae,INHS,Lepomis humilis,Lepomis humilis
25964,INHS_FISH_49861.jpg,Lepomis ,Centrarchidae,INHS,Lepomis megalotis,Lepomis megalotis
25965,INHS_FISH_48839.jpg,Lepomis ,Centrarchidae,INHS,Lepomis megalotis,Lepomis megalotis
25966,INHS_FISH_49864.jpg,Notropis ,Cyprinidae,INHS,Notropis atherinoides,Notropis atherinoides
25967,INHS_FISH_49866.jpg,Lepomis ,Centrarchidae,INHS,Lepomis cyanellus,Lepomis cyanellus
25968,INHS_FISH_49867.jpg,Lepomis ,Centrarchidae,INHS,Lepomis gulosus,Lepomis gulosus
25969,INHS_FISH_49868.jpg,Lepomis ,Centrarchidae,INHS,Lepomis humilis,Lepomis humilis
25970,INHS_FISH_49869.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25971,INHS_FISH_49875.jpg,Cyprinus ,Cyprinidae,INHS,Cyprinus carpio,Cyprinus carpio
25972,INHS_FISH_49926.jpg,Gambusia ,Poeciliidae,INHS,Gambusia affinis,Gambusia affinis
25973,INHS_FISH_49928.jpg,Lepomis ,Centrarchidae,INHS,Lepomis humilis,Lepomis humilis
25974,INHS_FISH_49929.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25975,INHS_FISH_49935.jpg,Cyprinus ,Cyprinidae,INHS,Cyprinus carpio,Cyprinus carpio
25976,INHS_FISH_49937.jpg,Notropis ,Cyprinidae,INHS,Notropis atherinoides,Notropis atherinoides
25977,INHS_FISH_49938.jpg,Notropis ,Cyprinidae,INHS,Notropis blennius,Notropis blennius
25978,INHS_FISH_49884.jpg,Morone ,Moronidae,INHS,Morone chrysops,Morone chrysops
25979,INHS_FISH_49887.jpg,Lepisosteus ,Lepisosteidae,INHS,Lepisosteus platostomus,Lepisosteus platostomus
25980,INHS_FISH_49888.jpg,Cyprinus ,Cyprinidae,INHS,Cyprinus carpio,Cyprinus carpio
25981,INHS_FISH_49892.jpg,Gambusia ,Poeciliidae,INHS,Gambusia affinis,Gambusia affinis
25982,INHS_FISH_49893.jpg,Lepomis ,Centrarchidae,INHS,Lepomis gulosus,Lepomis gulosus
25983,INHS_FISH_49946.JPG,Morone ,Moronidae,INHS,Morone chrysops,Morone chrysops
25984,INHS_FISH_48848.jpg,Notropis ,Cyprinidae,INHS,Notropis atherinoides,Notropis atherinoides
25985,INHS_FISH_49947.jpg,Lepomis ,Centrarchidae,INHS,Lepomis gibbosus,Lepomis gibbosus
25986,INHS_FISH_49894.jpg,Lepomis ,Centrarchidae,INHS,Lepomis humilis,Lepomis humilis
25987,INHS_FISH_49895.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25988,INHS_FISH_49948.jpg,Lepomis ,Centrarchidae,INHS,Lepomis humilis,Lepomis humilis
25989,INHS_FISH_49904.jpg,Notropis ,Cyprinidae,INHS,Notropis atherinoides,Notropis atherinoides
25990,INHS_FISH_49910.jpg,Gambusia ,Poeciliidae,INHS,Gambusia affinis,Gambusia affinis
25991,INHS_FISH_49911.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25992,INHS_FISH_49920.jpg,Notropis ,Cyprinidae,INHS,Notropis atherinoides,Notropis atherinoides
25993,INHS_FISH_49921.jpg,Notropis ,Cyprinidae,INHS,Notropis blennius,Notropis blennius
25994,INHS_FISH_49949.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
25995,INHS_FISH_49960.jpg,Notropis ,Cyprinidae,INHS,Notropis dorsalis,Notropis dorsalis
25996,INHS_FISH_49961.jpg,Notropis ,Cyprinidae,INHS,Notropis stramineus,Notropis stramineus
25997,INHS_FISH_49965.jpg,Notropis ,Cyprinidae,INHS,Notropis buccatus,Notropis buccatus
25998,INHS_FISH_49922.jpg,Notropis ,Cyprinidae,INHS,Notropis stramineus,Notropis stramineus
25999,INHS_FISH_49923.jpg,Notropis ,Cyprinidae,INHS,Notropis volucellus,Notropis volucellus
26000,INHS_FISH_49968.jpg,Notropis ,Cyprinidae,INHS,Notropis stramineus,Notropis stramineus
26001,INHS_FISH_48849.jpg,Notropis ,Cyprinidae,INHS,Notropis dorsalis,Notropis dorsalis
26002,INHS_FISH_49972.jpg,Noturus ,Ictaluridae,INHS,Noturus gyrinus,Noturus gyrinus
26003,INHS_FISH_49975.jpg,Lepomis ,Centrarchidae,INHS,Lepomis cyanellus,Lepomis cyanellus
26004,INHS_FISH_49976.jpg,Lepomis ,Centrarchidae,INHS,Lepomis humilis,Lepomis humilis
26005,INHS_FISH_49977.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
26006,INHS_FISH_50018.jpg,Gambusia ,Poeciliidae,INHS,Gambusia affinis,Gambusia affinis
26007,INHS_FISH_50020.jpg,Lepomis ,Centrarchidae,INHS,Lepomis megalotis,Lepomis megalotis
26008,INHS_FISH_50028.jpg,Notropis ,Cyprinidae,INHS,Notropis xaenocephalus,Notropis xaenocephalus
26009,INHS_FISH_50029.jpg,Notropis ,Cyprinidae,INHS,Notropis asperifrons,Notropis asperifrons
26010,INHS_FISH_50032.jpg,Esox ,Esocidae,INHS,Esox lucius,Esox lucius
26011,INHS_FISH_50038.jpg,Notropis ,Cyprinidae,INHS,Notropis procne,Notropis procne
26012,INHS_FISH_50043.jpg,Noturus ,Ictaluridae,INHS,Noturus insignis,Noturus insignis
26013,INHS_FISH_50050.jpg,Notropis ,Cyprinidae,INHS,Notropis rubellus,Notropis rubellus
26014,INHS_FISH_49981.jpg,Lepisosteus ,Lepisosteidae,INHS,Lepisosteus oculatus,Lepisosteus oculatus
26015,INHS_FISH_49982.JPG,Alosa ,Clupeidae,INHS,Alosa chrysochloris,Alosa chrysochloris
26016,INHS_FISH_49983.jpg,Cyprinus ,Cyprinidae,INHS,Cyprinus carpio,Cyprinus carpio
26017,INHS_FISH_49987.JPG,Morone ,Moronidae,INHS,Morone chrysops,Morone chrysops
26018,INHS_FISH_49988.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
26019,INHS_FISH_50056.jpg,Notropis ,Cyprinidae,INHS,Notropis scabriceps,Notropis scabriceps
26020,INHS_FISH_50057.jpg,Notropis ,Cyprinidae,INHS,Notropis rubricroceus,Notropis rubricroceus
26021,INHS_FISH_50065.jpg,Lepomis ,Centrarchidae,INHS,Lepomis microlophus,Lepomis microlophus
26022,INHS_FISH_48850.jpg,Notropis ,Cyprinidae,INHS,Notropis stramineus,Notropis stramineus
26023,INHS_FISH_50068.jpg,Notropis ,Cyprinidae,INHS,Notropis stilbius,Notropis stilbius
26024,INHS_FISH_50069.jpg,Noturus ,Ictaluridae,INHS,Noturus leptacanthus,Noturus leptacanthus
26025,INHS_FISH_50071.jpg,Notropis ,Cyprinidae,INHS,Notropis baileyi,Notropis baileyi
26026,INHS_FISH_49996.jpg,Notropis ,Cyprinidae,INHS,Notropis atherinoides,Notropis atherinoides
26027,INHS_FISH_50002.JPG,Morone ,Moronidae,INHS,Morone chrysops,Morone chrysops
26028,INHS_FISH_50003.jpg,Lepomis ,Centrarchidae,INHS,Lepomis humilis,Lepomis humilis
26029,INHS_FISH_50004.jpg,Lepomis ,Centrarchidae,INHS,Lepomis macrochirus,Lepomis macrochirus
26030,INHS_FISH_50076.jpg,Lepomis ,Centrarchidae,INHS,Lepomis auritus,Lepomis auritus
26031,INHS_FISH_50081.jpg,Noturus ,Ictaluridae,INHS,Noturus gilberti,Noturus gilberti
26032,INHS_FISH_50082.jpg,Noturus ,Ictaluridae,INHS,Noturus insignis,Noturus insignis
26033,INHS_FISH_48851.jpg,Phenacobius ,Cyprinidae,INHS,Phenacobius mirabilis,Phenacobius mirabilis
26034,INHS_FISH_50085.jpg,Notropis ,Cyprinidae,INHS,Notropis procne,Notropis procne
26035,INHS_FISH_50174.jpg,Notropis ,Cyprinidae,INHS,Notropis atherinoides,Notropis atherinoides
26036,INHS_FISH_50175.jpg,Notropis ,Cyprinidae,INHS,Notropis blennius,Notropis blennius
26037,INHS_FISH_50099.jpg,Notropis ,Cyprinidae,INHS,Notropis procne,Notropis procne
26038,INHS_FISH_48858.jpg,Lepomis ,Centrarchidae,INHS,Lepomis cyanellus,Lepomis cyanellus
26039,INHS_FISH_50103.jpg,Notropis ,Cyprinidae,INHS,Notropis rubellus,Notropis rubellus
26040,INHS_FISH_50104.jpg,Notropis ,Cyprinidae,INHS,Notropis volucellus,Notropis volucellus
26041,INHS_FISH_50180.jpg,Lepomis ,Centrarchidae,INHS,Lepomis cyanellus,Lepomis cyanellus
26042,INHS_FISH_50181.jpg,Lepomis ,Centrarchidae,INHS,Lepomis humilis,Lepomis humilis
26043,INHS_FISH_50185.jpg,Notropis ,Cyprinidae,INHS,Notropis wickliffi,Notropis wickliffi
26044,INHS_FISH_50113.jpg,Notropis ,Cyprinidae,INHS,Notropis rubricroceus,Notropis rubricroceus
26045,INHS_FISH_50124.jpg,Notropis ,Cyprinidae,INHS,Notropis stramineus,Notropis stramineus
26046,INHS_FISH_50186.jpg,Cyprinus ,Cyprinidae,INHS,Cyprinus carpio,Cyprinus carpio
26047,INHS_FISH_50136.jpg,Notropis ,Cyprinidae,INHS,Notropis volucellus,Notropis volucellus
26048,INHS_FISH_48864.jpg,Notropis ,Cyprinidae,INHS,Notropis atherinoides,Notropis atherinoides
26049,INHS_FISH_50140.jpg,Noturus ,Ictaluridae,INHS,Noturus elegans,Noturus elegans
